f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,y
-0.7777,0.0718,0.6243,2.115,-0.7848,1.4846,0.2769,0.8557,-0.7943,-0.5577,0
-0.7324,-0.5099,-1.0315,-1.5322,-1.2514,0.9552,-1.3342,-0.4699,0.6446,-2.1065,0
0.6965,0.2153,1.6336,-0.6374,0.1107,-0.3591,0.9011,1.1489,0.1832,0.1482,0
-1.1871,-2.1866,0.0692,-0.1424,-1.0018,-0.0724,0.6882,-2.0366,-0.0471,-0.7666,0
-0.5494,0.2441,-1.1088,0.3487,-0.6568,-0.9177,0.9369,0.6098,-1.5864,-0.2207,0
-2.6577,0.3884,2.0325,1.3052,-0.371,-0.1824,1.1075,-1.0147,1.5486,0.4276,0
1.5084,0.8765,1.6318,0.9964,0.2256,-1.0271,1.1333,0.0591,0.9457,-1.0745,0
-0.1185,0.5903,-2.0145,-0.1819,-2.0167,0.3255,-0.678,0.7646,0.0597,-1.3923,0
-0.3985,-0.9,-1.0243,0.8191,-0.2322,-1.0557,0.3862,-0.6246,-0.5756,1.4168,0
0.4145,0.4872,1.0878,0.2104,-0.8435,1.0311,-0.0754,-0.198,-0.8475,-0.4788,0
-0.4994,0.3104,1.6906,2.3324,0.659,3.0477,0.6476,-0.1588,0.2626,0.2145,1
0.1802,0.5991,-0.4893,1.0913,0.5387,0.2569,-0.801,-0.1297,-1.6347,0.4618,1
-0.4762,1.8279,0.612,0.4334,-0.7783,0.4778,-0.6823,-0.6711,2.3992,1.4463,0
0.1063,-0.1611,-0.4863,-0.3723,-0.5773,-1.3066,-0.5958,1.1104,-1.7698,0.4199,0
0.9804,0.9407,-0.0356,-2.288,0.7912,-0.3034,1.0572,-0.6928,1.8397,-1.382,0
0.3578,-0.7648,0.0923,0.7235,-0.5504,0.6459,0.9649,-0.7338,0.2278,0.0138,0
0.2507,0.8814,0.9475,-2.0713,0.3153,0.6305,-1.4501,0.015,-1.4229,1.6422,0
0.0907,1.5296,-0.7697,1.3693,1.007,-0.5324,0.7689,0.6041,-0.2318,-0.179,0
-1.2049,0.8083,-0.1103,0.704,0.2854,0.981,0.4584,1.271,-0.1344,-1.2377,0
-0.6003,1.0063,-0.5584,-0.7326,0.994,0.1638,1.4906,1.1234,-0.8646,1.8782,0
-0.2058,0.2088,-1.354,1.6498,-0.134,-2.0875,0.1362,0.3085,0.6426,0.525,0
0.8673,1.6173,0.1533,1.2696,1.6791,2.6645,-1.7448,-1.1919,3.6021,-0.2021,1
2.5803,-0.0993,-1.1753,-0.91,0.7475,-0.6502,-0.0007,-0.3595,-0.2432,0.434,0
-0.5618,-1.0071,-0.9953,-0.365,0.3829,-0.0115,-0.1817,-1.4962,-1.2333,1.0962,0
0.6668,0.2773,-0.9105,0.3043,2.3174,-0.173,-1.589,-1.5312,-0.0894,0.2266,0
0.7686,-0.5407,1.1525,1.5773,2.3119,-0.6671,-1.509,-0.8292,-1.3875,2.4342,1
0.5154,0.6983,0.5151,0.0169,-0.0161,2.0155,0.8704,-1.4921,1.0195,-0.6201,0
-0.168,0.2921,0.8462,-0.4116,-1.2271,-0.8854,-0.5025,-0.6924,2.151,0.9188,0
1.0677,-0.5292,0.699,0.7255,0.5619,-1.5844,-1.593,0.477,-0.3582,1.0729,0
-0.7853,0.0752,0.1068,-0.62,-0.5668,-0.864,1.9095,0.4632,-0.7762,0.7653,0
1.8037,-1.6441,1.126,-1.2316,0.5458,-2.1549,-1.3211,0.8262,-1.2227,0.4746,0
-0.3834,2.2947,1.4967,0.248,0.6371,1.1617,-0.603,0.8283,1.6325,1.8216,1
-0.9133,1.329,0.3133,-0.4743,1.9119,0.7788,-0.1192,-0.2209,-2.6881,-0.144,0
-0.2233,-1.4066,1.2932,-0.7522,-1.4373,-0.7269,-0.0456,0.5964,-1.1295,0.8664,0
-1.3165,0.4276,-2.3489,2.0156,-0.0466,-1.4303,-0.9846,2.4608,0.1199,0.318,0
0.0255,-0.0254,-0.0621,-0.8099,2.2486,-0.6575,1.607,1.2821,0.3108,-0.249,0
-0.2956,1.6499,1.3485,0.4592,0.8164,0.4208,0.0309,-0.3632,-0.1189,-0.598,1
0.8724,-0.0984,-2.2486,-0.2124,-0.324,0.2446,-1.5216,0.1963,0.9499,0.1505,0
-0.5968,-0.6653,-0.2243,0.4069,-0.3063,-1.5219,0.8296,0.4761,0.533,-1.7144,0
-0.0061,-0.6893,-0.3996,-0.2424,0.432,0.0265,0.4089,-1.0034,-0.8972,-0.8041,0
0.0171,0.3614,-0.003,1.2253,-2.0637,-2.1325,0.0159,-1.1548,-1.1623,-1.6318,0
0.1097,1.1318,-0.4042,-0.1159,-1.0667,0.0485,0.2453,-1.086,-0.4041,1.1518,0
-0.6602,1.5627,-1.2296,-0.1676,-0.3114,-0.0972,0.4838,2.0798,-0.5199,0.9966,0
-0.638,-1.1803,-0.8915,-0.0314,1.142,-0.5347,-0.1255,-1.163,0.5697,-0.1896,0
1.2814,0.3051,-0.7496,0.4973,-0.3962,1.1158,0.3465,-0.0746,0.3614,-1.5606,1
1.0866,2.5963,0.2708,1.8062,0.3451,-0.4699,-1.4603,0.7825,-0.5301,0.6167,0
0.9535,1.6128,1.1212,0.6679,0.8523,1.7554,0.464,-0.2024,-2.4698,0.8939,0
0.8768,-0.2446,0.1794,-0.2668,0.1995,-0.5378,-0.8129,1.1238,-0.3856,1.9204,0
-0.326,0.5647,-0.6305,0.728,-0.3404,1.65,1.5261,-0.6173,1.7259,-0.8774,0
0.1431,2.6867,0.7008,1.4093,1.6097,0.2695,0.3391,0.4144,-0.764,0.8835,1
-0.268,-0.5168,-1.2047,0.8006,-0.8408,-0.3117,1.2396,0.6726,2.209,1.8096,0
-0.4224,0.5255,-0.4916,0.0964,-0.504,-0.0751,-0.8142,-0.6179,1.0842,0.0305,0
-0.2286,0.1585,-1.1812,0.9349,0.5954,0.8511,-0.117,0.7889,-0.5368,0.4802,0
-0.0598,-0.3185,-1.1774,-0.0006,-0.1087,-0.9463,1.5257,-0.6767,-0.8436,-0.6294,0
-0.2795,-0.1168,-0.1505,-1.6189,2.1299,-0.6241,-2.2447,-1.2906,0.732,1.1288,0
-0.3222,-1.6268,1.1961,-1.0253,-0.6429,2.0507,2.596,-0.2802,0.3959,0.9246,0
-0.037,-1.1057,-1.6395,0.9178,-0.4946,0.1075,-1.3845,-0.5981,0.3863,1.2279,0
-0.6353,-0.0289,0.5277,0.8248,-0.1473,-0.2459,-2.1571,-1.1391,-0.0918,-0.1808,0
0.4044,0.5586,-0.2266,1.2845,-0.9963,1.9646,0.0276,-0.7366,-0.0991,0.0501,1
-1.6619,-0.129,-0.6543,-0.5064,0.4801,-1.8116,-0.3697,-0.8061,0.0708,-0.0054,0
-0.2541,0.6311,1.8457,0.9587,0.6845,0.1109,0.2773,-0.5973,-1.0878,-0.0509,0
-0.472,0.5162,1.065,0.4911,-0.6251,1.4555,-1.5689,1.263,1.0761,-0.6629,0
-1.5181,-0.9312,-0.942,1.5698,-1.0313,-1.3944,-0.0806,0.0657,-0.4278,-0.2672,0
-1.0745,0.018,0.6574,0.3908,-0.822,0.0144,0.3166,-0.3068,0.066,-0.0176,0
0.0713,-0.2559,0.178,0.5733,1.0911,0.7584,-0.8105,-0.1414,0.9728,-1.9467,0
-2.3613,0.3953,-1.7396,-1.8277,0.5214,-0.683,0.423,0.8542,0.1679,-0.4271,0
-0.4996,0.9439,-0.4952,0.6507,-0.189,-0.422,-0.1394,-0.2114,1.5744,0.057,0
0.7478,1.7054,0.5914,0.6295,1.2273,0.0692,0.253,0.3641,-1.0391,1.2896,0
1.8306,1.5934,1.4253,0.8688,1.782,0.8012,0.1681,0.5825,-0.481,0.8534,1
-0.2449,0.0501,2.0529,0.1518,0.3176,-1.1771,1.1189,-1.3335,0.9043,-1.0509,0
-1.6209,1.7502,-0.0261,1.8241,0.7345,0.1333,0.5641,-1.5506,-0.258,0.2843,0
0.7442,-0.5285,-0.5906,0.5517,-1.0117,-0.8298,-1.356,0.244,-0.0835,1.6458,0
-1.1992,0.6026,-1.4549,1.6296,0.4225,0.2947,0.2585,-1.4564,1.1468,-0.8129,0
0.8215,0.3692,-0.0112,0.0472,0.5203,-0.0476,-1.5859,-0.0169,-0.1521,0.5743,0
1.4988,-0.5306,1.5098,0.8668,-1.7905,-0.3848,-1.8058,1.8496,0.9092,0.5518,0
1.9335,-0.4458,0.7736,1.4976,-1.7218,0.0308,-1.2234,-0.3714,-0.3532,1.2116,0
0.9853,0.3889,-0.9314,-0.605,0.7815,-1.2598,1.0795,1.0458,0.6813,-0.3154,0
-0.4947,1.0735,0.0309,2.0337,0.2033,2.2673,0.5591,-0.5367,-0.6872,1.1372,0
-0.2463,-2.1568,1.8526,0.5793,0.7937,0.0284,2.0676,-1.5929,-0.8861,1.2684,0
-0.4938,1.6429,-0.8059,-0.6929,-0.2173,0.2192,-2.101,0.5879,0.1036,-1.1336,0
0.2049,0.0203,-0.5881,0.0991,0.7678,1.3113,1.8335,3.5035,-0.8278,-0.1798,0
-0.2125,0.0526,0.7859,0.0707,-0.0761,1.6012,0.0108,-0.0134,0.9308,0.6915,0
1.9636,0.8889,1.9773,1.1039,-0.0966,2.3814,-0.5614,1.707,1.4953,2.7202,1
-0.004,-1.3091,0.6147,-0.3202,-0.6018,-0.2601,-0.0335,0.387,-0.5308,-0.3351,0
0.9374,1.5988,0.7649,-0.238,-0.9321,-0.8408,1.1713,0.6413,-0.0222,-0.6023,0
-0.2336,0.3561,2.0912,0.8773,0.0382,-0.2267,1.7328,0.4906,0.5261,0.4853,0
-0.2027,2.268,-2.0641,0.4541,0.2028,0.3494,0.8054,0.401,0.3416,-0.7155,0
-0.0681,-0.2688,0.0928,-1.2187,-0.1299,-1.1496,0.9507,-1.1418,-0.4066,0.131,0
-1.0279,0.71,-1.4107,-1.7226,0.2508,-0.5872,2.1914,0.6848,0.5601,0.9511,0
0.895,-2.2356,0.3832,-0.3874,-0.7649,0.4732,-0.1136,-2.4013,1.1056,0.0217,0
0.3881,0.7005,-0.8315,0.9429,-0.6213,-0.6339,0.2319,-0.3642,-1.5535,0.5795,0
0.2378,0.6404,-0.3595,-0.7116,0.8781,0.1899,-0.688,-1.6671,-0.2696,1.0022,0
0.3297,-0.4352,-0.8089,0.4984,-0.2665,1.6689,0.7647,-0.0347,0.4279,1.1126,0
-0.1388,0.3593,0.3645,-1.4838,-0.0801,0.0044,0.3795,-1.3786,-1.1177,-0.6048,0
-1.2789,0.6541,-1.3498,1.6672,-1.3442,0.0696,-1.6091,1.4053,1.5234,-0.4675,0
1.259,0.1833,1.7295,-1.0743,0.5413,-1.7513,0.7931,0.0814,-1.0541,0.0772,0
-0.0845,-0.59,-0.4595,-2.8752,0.6029,0.1301,-1.2858,0.521,-0.098,0.4852,0
0.6363,0.2266,0.6494,-1.3056,-1.6398,0.542,-3.1976,1.154,-0.1278,0.3374,0
-2.0806,2.4277,1.548,1.103,0.367,0.1065,-0.298,-0.647,-1.6967,-0.3327,0
0.7459,0.5275,0.1813,-0.1651,1.5486,1.1944,-0.9272,0.6139,-1.0691,-0.7934,0
-1.0295,0.6563,-1.3019,-0.007,-1.2624,-1.3927,-0.5044,-1.0303,0.1698,-2.9565,0
-1.9098,-0.1513,-0.1405,1.3456,0.0641,0.5686,1.9018,-1.093,-1.1588,1.2142,0
0.9486,0.8308,1.5926,0.1807,2.5495,-1.0621,-0.0101,-1.4538,-0.0953,-0.9045,1
-0.7921,0.7553,0.4225,-0.7766,-1.9473,-0.8843,1.57,0.9644,-0.4262,-1.4329,0
-0.7655,0.7986,2.2422,-0.4519,0.2587,-0.4268,1.5245,1.7721,0.3882,-1.9739,0
-1.6955,-1.0616,-0.7733,2.0599,0.1016,-0.882,0.6972,0.0641,-0.6538,1.8272,0
1.1182,-0.6554,3.6066,0.7148,0.8412,-0.7851,-0.6567,-1.0535,0.9837,-0.4484,1
-1.0776,-1.0774,2.2841,2.1795,0.1295,-0.0715,-2.4031,-2.1915,1.8437,1.9798,0
-0.3808,-1.3843,-0.8134,-2.1605,0.2411,-0.7173,0.5488,-0.3025,-0.275,0.1214,0
1.4089,-0.6458,0.5835,1.3911,-1.394,-1.3263,-1.221,-0.5749,1.6199,-1.5578,0
-1.1188,1.6868,-0.2542,1.0018,0.2061,0.2801,2.0325,0.0588,1.2061,-0.8694,1
0.2205,-0.4411,-0.2509,-0.5701,0.3197,1.6812,1.1762,-0.4422,0.059,1.029,0
-0.2711,0.7884,-0.1482,2.5807,-0.3861,-0.4428,0.6476,-0.5928,0.2323,0.3378,0
0.4977,-0.4921,0.3563,-0.1597,-0.8916,1.3965,-0.7085,-0.9458,-1.9292,-0.9285,0
0.6732,0.7624,1.39,-0.4467,1.3669,-0.1369,-0.2488,-0.1713,0.8013,-0.3001,0
0.6723,0.5395,-0.2011,0.5476,0.0953,0.8501,-0.6111,0.0815,1.0811,0.1178,0
1.7298,0.2482,-0.7798,0.5066,-0.8886,-1.9138,-0.1735,-1.3362,0.2639,-0.3894,0
-0.3357,-0.8924,-1.0225,0.4999,1.251,-0.1831,-0.7019,1.1479,-0.6974,-1.5424,0
0.0205,-0.9759,1.1344,-0.7802,-0.7814,1.073,1.0891,1.111,0.5059,1.318,0
0.9834,0.9829,0.6564,0.0394,-1.7428,1.6274,-1.1412,-2.4538,0.082,-1.254,0
-1.2805,0.5386,0.802,-0.9062,-0.2499,0.2347,0.3897,1.5312,-0.8188,-0.4122,0
1.276,0.7374,0.8,-0.2759,0.2715,-1.0309,-1.2115,-0.6368,0.8866,0.7032,0
-0.9513,-0.2745,-1.3287,0.2251,-0.5968,0.9639,-1.6956,1.4797,-0.8923,-2.0199,0
-0.005,0.9732,-1.1839,-1.0316,0.2288,-1.3398,1.1662,-1.2661,0.059,-1.8506,0
-0.2559,-0.179,1.2544,-1.3613,-1.8822,1.3847,-1.3409,-0.8025,-0.3963,2.2592,0
-0.0355,-1.0011,-1.7885,1.0086,-0.0923,0.3129,0.924,-2.1431,-0.5873,1.3567,0
0.9408,-0.1325,-0.5665,-0.5804,1.8734,-0.2188,0.0985,0.1048,0.4795,0.0107,0
1.6034,0.0263,-0.0408,0.2033,1.2924,-0.3645,0.4296,0.0515,0.2013,-0.2097,0
-0.8558,0.4985,1.137,1.1287,-1.4115,0.0659,2.4439,0.0955,1.1996,1.0458,0
1.6444,-0.1549,1.076,1.6444,1.7018,0.6265,1.0171,-0.0167,-0.929,-0.5974,0
1.6425,0.6389,1.7268,-0.2865,-0.6027,-1.2293,0.181,-0.4024,-0.8733,2.4093,0
-0.5479,0.8253,-0.7227,0.2514,-0.8165,1.5629,-0.8041,0.9349,1.8042,-1.435,0
-1.1837,-0.2947,-0.2356,-0.5608,0.0391,-0.85,-0.1508,0.5787,-1.2257,1.5839,0
0.5995,-1.4324,-0.0306,1.6572,-0.9607,-0.4865,0.7251,0.6454,2.0325,-0.715,0
-0.0421,0.3055,0.5871,-0.3297,0.5419,-1.6501,0.4157,-0.2027,-0.4923,1.0812,0
-0.2398,0.843,-0.6818,0.1222,0.6268,0.6643,0.9559,-0.4042,-1.0286,0.5022,0
-1.7434,-0.7442,0.8868,-0.8825,0.2834,-1.0638,1.3656,-0.5392,-0.4651,0.4207,0
0.622,-1.2074,1.1398,-0.0493,-1.2136,1.3983,-0.0386,0.8892,-0.6248,0.0372,0
1.4569,-0.3834,0.224,-0.2004,0.6297,1.7704,-0.4101,-1.0391,-1.3051,1.507,0
-0.5318,0.8237,1.0078,1.0325,-0.6709,0.9263,-0.4508,0.0557,-1.8919,0.1365,0
-1.2478,1.8361,0.3708,0.3256,-0.1932,-2.3388,-1.6037,-0.9497,-1.3335,-0.6825,0
0.8633,0.3614,0.3964,-0.4751,-0.1187,0.8661,-0.53,-0.7541,-0.5018,0.8046,0
1.2612,0.5376,-0.5121,-0.6494,1.4341,0.6519,-0.4,-0.3813,-1.2325,0.8132,0
0.1448,0.219,0.9063,1.4785,1.8517,-0.8949,-0.7154,-0.7397,0.6466,-1.636,0
-0.2271,-0.8504,-0.2357,-1.0604,-0.2947,1.0072,0.7714,0.9104,0.8071,-1.39,0
0.2147,0.1997,1.6342,-0.2743,-1.1788,1.3648,0.236,-0.1525,-1.6341,0.3434,1
0.1814,2.2219,1.2618,2.0796,1.6029,-0.4244,-0.2888,0.5287,0.6155,-1.6684,1
0.7792,-0.1062,-1.1113,-0.0164,-0.4186,-0.7469,-1.0314,0.331,0.5711,1.4449,0
-0.5454,0.7933,-1.3785,0.5824,0.1026,0.5053,0.4223,-0.5484,-0.5151,-1.8095,0
0.3873,-0.4924,-1.0131,-1.0822,-0.3791,-1.255,0.8047,-2.668,0.4313,-1.006,0
1.6103,0.4468,-0.9869,-1.5045,2.4198,0.3475,0.4622,-0.4681,-0.8379,-0.6225,0
0.8269,-0.1984,0.2689,-0.8986,-0.2678,0.8712,-0.9764,-0.3754,0.4941,-0.7932,0
1.4224,-0.2312,0.0905,0.6134,-0.5668,-0.9489,2.0645,-0.1357,0.398,0.0329,0
2.1694,3.0715,0.6559,0.4298,0.2779,0.0298,1.7294,-0.5431,1.2396,0.9482,1
1.1614,0.2013,-0.3358,-1.5341,-0.1503,0.1907,0.4912,-0.5994,0.5951,0.2419,0
-0.1176,-0.0809,-1.0921,1.1923,-0.4401,-0.0528,-0.0286,-0.1372,-0.9414,1.342,0
-0.1546,0.8782,0.011,-0.2665,0.164,-0.0479,0.5176,0.0218,-1.5875,0.7213,0
-2.1405,0.4144,-0.2746,0.584,0.2171,0.3424,0.6239,1.165,1.0226,-0.9485,0
-1.4886,0.8359,0.1901,0.1151,-0.3243,2.049,0.2644,-0.4361,-1.2117,0.1771,1
3.7365,0.1277,-0.2125,1.4711,-0.9834,-1.487,-2.1224,0.0828,0.1763,-0.1565,1
-0.8184,0.9449,-0.7674,0.077,-2.0802,1.4507,-1.1743,-0.1913,-1.6047,0.3537,0
-2.6732,-0.7734,0.142,0.8348,0.5559,1.6927,-0.8658,-0.998,0.4647,-1.9934,0
1.507,1.1075,-1.2027,-0.6459,0.6307,1.4475,-1.2363,1.7442,2.4019,-1.2874,0
0.0184,-1.9638,-0.0065,0.2777,2.2185,-0.5003,0.52,1.5203,0.7566,0.3799,0
0.1848,-0.1938,1.446,1.1659,0.8626,-0.4007,-1.0131,0.5187,0.5578,-0.2717,0
-1.3789,0.4548,1.3335,0.7305,-0.1483,0.6299,-0.0905,-0.3549,-2.2023,-0.036,0
-0.7094,0.3343,1.3468,0.4464,0.9288,-0.3914,-0.2139,1.5032,2.3173,0.646,0
1.5494,1.9277,1.0571,0.3392,0.6031,-1.1655,0.48,-0.502,0.4891,-0.6582,1
0.3121,0.1009,-1.7942,0.1964,-0.3294,1.4512,-0.2007,-1.0003,-1.0554,2.1691,0
0.8602,-1.8633,-0.0538,0.0072,-0.453,-0.9131,-0.5998,0.3095,-1.2246,-0.8632,0
-1.6894,0.6877,1.3827,0.9837,-1.7983,0.5613,0.8081,0.5451,1.5859,0.8689,0
1.4232,0.7741,-0.7746,0.2277,-2.359,-0.4232,1.6816,-1.5036,0.007,0.6268,0
-0.8801,-0.1389,0.0527,0.4948,-0.6974,0.884,0.1018,1.2135,-1.4395,-0.0131,0
1.3836,0.7502,1.3737,0.9,-0.0945,1.0669,0.9019,-1.0014,-1.7806,1.5652,1
-0.6067,-1.494,1.4154,1.0156,-0.2745,1.4173,0.9277,0.1444,1.2119,1.0697,0
0.9336,1.4541,0.8775,-0.0194,0.4217,0.4029,1.3058,0.6133,-0.5705,-0.4388,0
-0.4339,-1.0509,1.4108,0.7026,1.5516,0.1461,-1.3719,-0.222,0.8443,1.9718,0
1.6703,-0.2505,2.1499,2.2093,2.9229,2.5136,-0.9859,0.6584,-1.045,0.2575,1
-0.758,-0.2259,0.4156,1.6578,-0.0871,-0.9391,1.9445,1.1861,-0.0577,-2.4838,0
-0.048,0.4673,-0.0962,-1.1877,-0.4908,-0.1906,0.1949,0.3291,-1.7718,-0.3105,0
-0.8723,0.518,0.6129,-1.1603,-0.8869,0.5212,0.5958,1.7243,-0.1668,1.0723,0
1.2531,0.3833,-1.7001,-1.6678,0.0259,1.8693,-1.5023,1.0258,1.4085,1.0829,0
-0.986,0.673,0.0301,-0.0731,0.5259,-0.17,-0.262,1.0763,-0.2483,1.3656,0
-2.0743,1.8517,-1.0744,1.1024,0.3205,-1.0176,-0.1001,-0.4304,-0.5811,-0.4176,0
0.2719,0.4636,0.7271,0.1627,2.4901,1.1897,1.098,0.2317,-0.1739,-0.9637,0
-0.1273,0.1418,0.2809,0.1154,0.2944,-0.0527,-1.4219,1.5242,0.463,-2.0204,0
0.9321,1.7189,-1.0965,0.2879,0.3725,1.7264,-0.6963,2.091,-1.1817,-0.432,0
1.162,0.0405,0.4806,0.6341,-1.3505,0.581,0.5749,0.8499,-1.214,-0.0605,0
2.3774,-0.1083,-0.5052,-0.2499,0.8564,-0.7835,-1.329,-0.5195,-0.4158,0.5942,0
-0.1482,0.1553,-1.2359,-0.5147,0.7192,-1.8411,-0.7148,0.102,0.4765,0.6,0
-0.6686,-1.607,-0.3299,-1.203,0.1413,0.7288,0.6586,-0.5116,1.0219,-1.5215,0
-1.3098,-0.8099,1.9182,0.1527,-0.0464,-0.3414,-0.3034,1.375,0.0178,-1.6374,1
-0.5308,-0.5464,-0.3983,-0.1229,-0.6289,0.2993,-0.8246,1.4301,0.6021,0.5167,0
-2.4411,-0.1998,1.5665,-2.3624,-0.6659,-1.0586,0.9353,2.2551,-1.2314,1.3976,0
2.1424,0.237,1.5942,0.5152,-0.37,2.0443,0.5601,0.7883,1.0249,-0.7011,1
0.3218,-1.0912,-0.0084,0.0211,0.4839,0.869,0.6155,1.3094,0.9639,0.1169,0
0.2101,-0.0562,-0.3307,-0.1333,0.47,-0.1831,0.6239,1.5196,-0.4598,-0.0168,0
2.3934,1.2521,-0.9383,1.0085,1.93,0.5251,0.4562,-0.4199,-0.0412,1.4197,0
1.0367,2.2965,0.9714,0.6717,-1.7731,1.2343,-1.5242,0.0071,0.6939,0.0333,0
0.1353,0.9339,1.596,-0.1483,-0.0874,0.0305,-0.8688,-0.3026,0.3247,-0.296,0
0.7728,0.0191,1.5779,1.2565,-0.6897,0.083,-1.5655,-0.0147,-0.4871,-0.2398,0
-0.567,0.4946,-1.1037,-0.0479,0.4432,0.8126,-0.6529,-0.5988,0.0691,-1.0012,0
1.9093,1.3485,0.2895,1.0109,1.0376,-1.3096,0.406,-0.8876,-1.6819,0.5759,0
0.4449,0.4082,0.1935,0.0542,-0.1875,0.6259,0.0935,-0.7879,0.2852,-2.0586,0
0.4905,0.2145,1.6301,-1.3061,0.3184,-0.5546,-1.391,1.0287,-0.145,2.2518,0
-1.3819,2.5966,1.1561,-0.1071,1.1,-2.6206,-0.7473,-0.8511,-0.5292,0.2273,0
-0.7817,1.1803,0.6942,1.1303,0.4128,-1.4079,-0.4987,-0.6789,1.3561,1.9747,0
-0.7385,0.3245,0.426,0.4226,0.3474,-2.4914,0.7876,-0.3906,-2.5482,-1.0984,0
-0.4564,-0.0491,-0.5576,-1.0153,0.2319,2.1856,0.412,0.5768,-1.2109,-2.1899,0
0.3577,0.3533,-0.1388,1.1311,-0.0153,1.9313,1.9731,-2.2175,-0.6756,-0.9867,1
1.5398,1.5235,0.0941,-1.114,1.2083,-0.9188,0.7836,1.3632,0.026,-0.2853,0
0.287,0.7416,0.3046,-0.7054,0.4796,-0.3219,1.1845,-1.0225,-0.0334,0.3562,0
-0.0598,-0.4316,1.0451,0.4858,-0.024,0.1178,0.9748,0.6743,1.5397,-0.8864,0
1.5311,-0.3186,-1.3936,0.455,-1.0885,-0.1091,-0.9672,1.3469,-0.7886,0.6543,0
0.2311,0.3224,-0.8779,1.2457,0.6685,-0.9788,1.5496,-0.0253,0.4189,-1.7805,0
1.5184,0.2549,-2.0286,0.4375,0.107,0.5982,2.7084,-2.2489,1.155,-1.0463,0
-0.5226,-1.3764,-0.6039,-1.3026,0.3884,0.082,-1.2587,-0.2542,-1.1689,-0.8309,0
-0.0922,1.3554,-1.4499,-2.0954,-0.1559,0.138,-0.2386,-1.9396,0.0825,-2.2613,0
0.0614,1.1134,-0.7622,-0.8,0.7788,-0.515,-0.1118,1.3293,-0.7963,0.4521,0
1.0764,0.5592,-0.3201,-1.8151,1.4824,0.4331,-0.1548,-1.5901,-0.821,0.2843,0
-0.5461,-0.1083,0.2366,-0.3079,-0.7135,0.1161,0.8913,-0.6968,-0.074,-0.588,0
0.3741,0.6001,-0.9475,-0.3947,-0.6657,0.5735,0.1571,1.37,-0.0163,-0.2398,0
1.1886,0.5229,0.8435,0.0396,-0.1945,1.0224,-0.2903,-0.1614,2.8852,-1.2014,0
-1.3677,0.6405,2.318,-1.8567,0.5859,-0.2018,1.1652,3.0225,-0.6863,-0.1267,0
0.0796,-2.0809,-0.2294,-0.2012,-0.0091,-0.3525,1.8496,-0.7529,-0.7103,1.4394,0
-0.539,-0.6517,-0.0717,1.7764,-0.0787,0.4305,0.119,0.7651,-0.1591,-0.9767,0
1.4622,0.9938,-0.0121,0.3188,-1.5858,2.0901,-0.2063,0.904,0.3738,0.6839,0
-1.0181,0.308,1.161,-0.1794,-0.4814,-0.5863,-0.966,-0.8009,-0.0503,0.9634,0
-1.6461,-1.2079,0.8257,0.5026,1.5007,2.9871,0.0339,0.3592,-1.3341,-1.1584,0
1.1624,-0.0203,-0.8028,-1.3868,-0.2561,0.0015,-1.337,1.0709,-1.3036,-0.0653,0
1.2151,1.5612,0.0244,-0.2122,1.0669,1.766,0.1405,-1.8343,-1.0483,0.0964,1
2.5014,1.1282,-0.7866,-0.2602,0.9851,1.0839,1.4851,-0.5463,-1.1888,-0.4691,0
0.0137,0.8071,0.2672,0.163,-0.551,-0.6281,-1.0616,0.8986,-0.5786,0.3004,0
0.4279,-1.4696,-0.0462,-0.8365,0.9314,1.1435,-1.8639,0.7688,-1.06,0.7575,0
0.0336,0.7035,-1.6871,-0.1692,-0.2039,0.4386,1.0305,-0.7104,-0.2593,1.2411,0
1.5101,-0.9967,-0.2332,-0.0996,0.7217,-1.063,0.0905,0.8704,2.0736,0.4756,0
-1.148,-1.1282,-1.6628,0.2189,1.0026,0.5292,-0.8831,-0.9129,1.6808,-0.1515,0
-0.1966,-1.2772,0.4864,-0.0907,-1.1709,-0.2555,1.9564,0.2345,-0.2671,-0.2442,0
-0.3113,0.683,-1.1058,1.3624,0.5694,0.2068,1.9123,-0.0525,0.9029,0.1067,1
0.2194,-0.8789,-0.0589,1.3933,-2.4381,1.743,-0.5828,1.1773,-1.7198,-0.5806,0
-1.4255,-0.9495,0.9666,-0.334,0.1902,-0.3603,-0.7697,-0.042,-0.1953,0.0265,0
1.7147,-0.0545,0.0756,0.6579,0.2449,-0.1954,-0.34,1.107,-0.2754,1.5699,0
0.7761,-0.2364,-0.2922,-0.3239,1.0293,-0.5536,1.0199,-0.3651,1.1979,-1.5982,0
0.2073,-0.1874,-0.5278,0.437,-0.4427,1.271,-0.7709,-2.3408,0.1743,1.4289,0
0.9331,-1.1779,1.8763,1.2982,-0.3305,-1.6133,0.2083,-1.857,-0.814,-0.12,0
-2.3026,0.2402,0.3766,-1.2555,-0.7148,2.475,-1.0175,0.779,-1.2008,0.2602,0
-1.9181,0.757,-0.0745,1.0982,0.7483,0.2196,0.4987,1.31,1.2882,-0.5506,0
-1.3108,2.539,0.6645,0.3734,-1.3608,-0.8688,1.0614,-1.6774,0.7548,-1.3256,0
-0.0645,1.6414,-0.1082,0.2936,1.2008,-0.9811,-0.194,-1.3297,-1.8381,-0.717,1
0.9334,0.1223,-0.5408,0.2304,0.3236,2.2808,0.4699,0.6036,0.7366,1.309,1
